signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,COALINDIA,2022-01-03 13:10:00+05:30,0.1494,0.146,47,11.0,0.2369,100.0,-1.0,0,0.3868,0.0,1,0,1,0,1,2,2022-01-03 13:15:00+05:30,2022-01-03 13:20:00+05:30,2022-01-03 14:50:00+05:30,142.3,141.71964285714284,143.3446428571429,1.0446,W
S002,COALINDIA,2022-01-03 13:25:00+05:30,0.0878,0.1494,0,,1.1778,50.0,-0.6226,0,0.7501,1.0,1,0,0,0,1,2,2022-01-03 13:30:00+05:30,2022-01-03 13:35:00+05:30,2022-01-03 14:55:00+05:30,142.4,141.8375,143.41250000000002,1.0125,W
S003,COALINDIA,2022-01-03 14:00:00+05:30,-0.0246,0.0334,0,,0.875,33.33,-0.6923,0,2.3605,1.0,3,1,0,0,3,4,2022-01-03 14:15:00+05:30,2022-01-03 14:20:00+05:30,2022-01-03 14:50:00+05:30,142.5,142.03571428571428,143.3357142857143,0.8357,W
S004,COALINDIA,2022-01-04 09:35:00+05:30,,,4,2.0,0.3137,88.24,-0.5122,0,0.7663,0.0,1,0,0,0,1,2,2022-01-04 09:40:00+05:30,2022-01-04 09:45:00+05:30,2022-01-04 11:35:00+05:30,144.25,142.61607142857144,147.1910714285714,-1.6339,L
S005,COALINDIA,2022-01-04 09:55:00+05:30,0.3069,0.384,2,2.0,0.1895,0.0,1.449,0,0.2208,,0,0,0,1,0,1,2022-01-04 09:55:00+05:30,2022-01-04 10:00:00+05:30,2022-01-04 11:35:00+05:30,144.35,142.73392857142858,147.25892857142856,-1.6161,L
S006,COALINDIA,2022-01-04 10:05:00+05:30,0.3169,0.321,0,,0.411,93.33,-0.802,0,0.289,,0,0,1,1,0,1,2022-01-04 10:05:00+05:30,2022-01-04 10:10:00+05:30,2022-01-04 10:55:00+05:30,144.85,143.31428571428572,147.6142857142857,-1.5357,L
S007,COALINDIA,2022-01-04 10:20:00+05:30,0.2853,0.3169,2,2.0,0.0609,16.67,6.1429,0,0.1663,,0,0,1,1,0,1,2022-01-04 10:20:00+05:30,2022-01-04 10:25:00+05:30,2022-01-04 10:55:00+05:30,144.7,143.2625,147.28749999999997,-1.4375,L
S008,COALINDIA,2022-01-04 10:30:00+05:30,0.185,0.3062,0,,0.34,33.33,-0.1176,0,0.1791,,0,0,1,1,0,1,2022-01-04 10:30:00+05:30,2022-01-04 10:35:00+05:30,2022-01-04 10:55:00+05:30,144.7,143.45,146.94999999999996,-1.25,L
S009,COALINDIA,2022-01-04 11:55:00+05:30,-0.3224,-0.2591,0,,2.1494,50.0,-0.9234,0,0.5148,1.0,3,0,0,0,3,4,2022-01-04 12:10:00+05:30,2022-01-04 12:15:00+05:30,2022-01-04 13:00:00+05:30,143.3,142.54107142857146,144.66607142857143,-0.7589,L
S010,COALINDIA,2022-01-04 13:50:00+05:30,-0.128,-0.0438,0,,1.7932,100.0,-1.0,0,1.2005,0.0,3,0,0,0,3,4,2022-01-04 14:05:00+05:30,2022-01-04 14:10:00+05:30,2022-01-04 14:50:00+05:30,142.5,141.84821428571428,143.6732142857143,-0.6518,L
